#F f1f2_BrennanCowan.dat
#C This file has been created using brennan2dabax2 fortran program.
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/expg/subgroups/theory/DABAX/dabax.html
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#U3W Sheet_f1f2
#UIDL xf1f2
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD
#UD The scattering factor values in this file have been calculated
#UD using the subroutine library by Brennan and Cowan:
#UD S. Brennan and P.L. Cowan (1992), Rev. Sci. Instrum. 63, 850.
#UD
#UD The values for f1 and f2 are calculated using the theoretical
#UD approximation developed by Cromer and Liberman. This theory gives
#UD accurate values far from an absorption edge but does not account
#UD for the effects of neighboring atoms, which can be
#UD critical near an absorption edge.
#UD
#UD The program suite described by Brennan and Cowan (1992) is
#UD available by ftp from the authors from
#UD http://www-ssrl.slac.stanford.edu/absorb.html or
#UD ftp://chevax.slac.stanford.edu/bren/absorb/absorb.tar.
#UD WWW interfaces to the values produced by Brennan & Cowan library
#UD can be found at the URL:
#UD http://www.bmsc.washington.edu:80/scatter/AS_periodic.html
#UD http://www.bmsc.washington.edu/scatter/periodic-table.html
#UD
#UD The data in this file a wide grid of 520 energy points in
#UD a logarithmic scale, which can be calculated from:
#UD Cte = log10(1.0D4/30.)/300.
#UD Energy(i) = 30.*10.**((i-1)*Cte), 0<i<521
#UD plus a fine step grid close to the edge (the same as used in
#UD the DABAX file f1f2_sasaki.dat). Data are available for
#UD elements with Z in the range from 3 to 92.
#UD
#S  3 Li
#UF1ADD  3.0
#N 7
#L  PhotonEnergy[eV]  f1  f2
  8565.      0.1261E-02  0.2898E-03
  8732.      0.1217E-02  0.2768E-03
  8903.      0.1174E-02  0.2645E-03
  9077.      0.1133E-02  0.2528E-03
  9255.      0.1093E-02  0.2417E-03
  9436.      0.1055E-02  0.2311E-03
  9620.      0.1018E-02  0.2209E-03
  9808.      0.9823E-03  0.2111E-03
 0.1000E+05  0.9478E-03  0.2018E-03
 0.1020E+05  0.9145E-03  0.1929E-03
 0.1039E+05  0.8824E-03  0.1844E-03
 0.1060E+05  0.8514E-03  0.1763E-03
 0.1081E+05  0.8214E-03  0.1685E-03
 0.1102E+05  0.7925E-03  0.1610E-03
 0.1123E+05  0.7646E-03  0.1539E-03
 0.1145E+05  0.7376E-03  0.1471E-03
 0.1168E+05  0.7116E-03  0.1406E-03
 0.1190E+05  0.6866E-03  0.1344E-03
 0.1214E+05  0.6623E-03  0.1284E-03
 0.1237E+05  0.6390E-03  0.1227E-03
 0.1262E+05  0.6164E-03  0.1173E-03
 0.1286E+05  0.5946E-03  0.1121E-03
 0.1311E+05  0.5736E-03  0.1071E-03
 0.1337E+05  0.5533E-03  0.1024E-03
 0.1363E+05  0.5337E-03  0.9784E-04
 0.1390E+05  0.5148E-03  0.9350E-04
 0.1417E+05  0.4966E-03  0.8934E-04
 0.1445E+05  0.4790E-03  0.8537E-04
 0.1473E+05  0.4620E-03  0.8158E-04
 0.1502E+05  0.4457E-03  0.7795E-04
 0.1531E+05  0.4298E-03  0.7448E-04
 0.1561E+05  0.4146E-03  0.7117E-04
 0.1592E+05  0.3999E-03  0.6800E-04
 0.1623E+05  0.3857E-03  0.6497E-04
 0.1654E+05  0.3719E-03  0.6207E-04
 0.1687E+05  0.3587E-03  0.5931E-04
 0.1720E+05  0.3460E-03  0.5666E-04
 0.1753E+05  0.3336E-03  0.5413E-04
 0.1788E+05  0.3218E-03  0.5172E-04
 0.1823E+05  0.3103E-03  0.4941E-04
 0.1858E+05  0.2992E-03  0.4720E-04
 0.1895E+05  0.2886E-03  0.4509E-04
 0.1932E+05  0.2783E-03  0.4307E-04
 0.1969E+05  0.2683E-03  0.4115E-04
 0.2008E+05  0.2587E-03  0.3931E-04
 0.2047E+05  0.2495E-03  0.3755E-04
 0.2087E+05  0.2406E-03  0.3587E-04
 0.2128E+05  0.2320E-03  0.3426E-04
 0.2170E+05  0.2236E-03  0.3272E-04
 0.2212E+05  0.2156E-03  0.3126E-04
 0.2255E+05  0.2079E-03  0.2985E-04
 0.2299E+05  0.2005E-03  0.2851E-04
 0.2344E+05  0.1933E-03  0.2723E-04
 0.2390E+05  0.1863E-03  0.2601E-04
 0.2437E+05  0.1796E-03  0.2484E-04
 0.2485E+05  0.1732E-03  0.2373E-04
 0.2533E+05  0.1649E-03  0.2268E-04
 0.2583E+05  0.1589E-03  0.2169E-04
 0.2633E+05  0.1532E-03  0.2074E-04
 0.2685E+05  0.1477E-03  0.1983E-04
 0.2737E+05  0.1424E-03  0.1895E-04
 0.2791E+05  0.1373E-03  0.1812E-04
 0.2845E+05  0.1323E-03  0.1732E-04
 0.2901E+05  0.1276E-03  0.1656E-04
 0.2958E+05  0.1230E-03  0.1583E-04
 0.3015E+05  0.1186E-03  0.1514E-04
 0.3074E+05  0.1143E-03  0.1447E-04
 0.3134E+05  0.1102E-03  0.1383E-04
 0.3196E+05  0.1062E-03  0.1322E-04
 0.3258E+05  0.1024E-03  0.1264E-04
 0.3322E+05  0.9866E-04  0.1208E-04
 0.3387E+05  0.9510E-04  0.1155E-04
 0.3453E+05  0.9166E-04  0.1103E-04
 0.3521E+05  0.8835E-04  0.1055E-04
 0.3589E+05  0.8515E-04  0.1008E-04
 0.3660E+05  0.8207E-04  0.9634E-05
 0.3731E+05  0.7910E-04  0.9207E-05
 0.3804E+05  0.7623E-04  0.8799E-05
 0.3879E+05  0.7347E-04  0.8409E-05
 0.3954E+05  0.7080E-04  0.8036E-05
 0.4032E+05  0.6823E-04  0.7680E-05
 0.4111E+05  0.6576E-04  0.7339E-05
 0.4191E+05  0.6337E-04  0.7013E-05
 0.4273E+05  0.6106E-04  0.6701E-05
 0.4356E+05  0.5884E-04  0.6403E-05
 0.4442E+05  0.5670E-04  0.6118E-05
 0.4528E+05  0.5463E-04  0.5846E-05
 0.4617E+05  0.5264E-04  0.5586E-05
 0.4707E+05  0.5072E-04  0.5337E-05
 0.4799E+05  0.4887E-04  0.5099E-05
 0.4893E+05  0.4709E-04  0.4872E-05
 0.4989E+05  0.4537E-04  0.4654E-05
 0.5086E+05  0.4371E-04  0.4447E-05
 0.5186E+05  0.4211E-04  0.4248E-05
 0.5287E+05  0.4057E-04  0.4058E-05
 0.5391E+05  0.3909E-04  0.3877E-05
 0.5496E+05  0.3766E-04  0.3703E-05
 0.5603E+05  0.3628E-04  0.3538E-05
 0.5713E+05  0.3495E-04  0.3379E-05
 0.5825E+05  0.3366E-04  0.3228E-05
 0.5939E+05  0.3243E-04  0.3083E-05
 0.6055E+05  0.3124E-04  0.2945E-05
 0.6173E+05  0.3009E-04  0.2813E-05
 0.6294E+05  0.2898E-04  0.2687E-05
